year,month,date,state_name,cases_new,cases_retreated,rifampicin_resistant_new,rifampicin_resistant_retreated,data_type,note
2019,9,2019-09-01,Punjab,433448,47257,25620,2786,synthetic_demo,Synthetic data for framework demonstration only
2019,10,2019-10-01,Punjab,430708,53015,29096,3455,synthetic_demo,Synthetic data for framework demonstration only
2019,11,2019-11-01,Punjab,448544,60430,28007,4258,synthetic_demo,Synthetic data for framework demonstration only
2019,12,2019-12-01,Punjab,487626,62866,26129,3613,synthetic_demo,Synthetic data for framework demonstration only
2020,1,2020-01-01,Punjab,432655,50707,24676,2945,synthetic_demo,Synthetic data for framework demonstration only
2020,2,2020-02-01,Punjab,375144,50468,22259,3398,synthetic_demo,Synthetic data for framework demonstration only
2020,3,2020-03-01,Punjab,363178,35087,20758,2176,synthetic_demo,Synthetic data for framework demonstration only
2020,4,2020-04-01,Punjab,319083,28983,17203,1932,synthetic_demo,Synthetic data for framework demonstration only
2020,5,2020-05-01,Punjab,278872,32926,17324,2066,synthetic_demo,Synthetic data for framework demonstration only
2020,6,2020-06-01,Punjab,310573,32136,19910,2264,synthetic_demo,Synthetic data for framework demonstration only
2020,7,2020-07-01,Punjab,333473,39384,22151,2480,synthetic_demo,Synthetic data for framework demonstration only
2020,8,2020-08-01,Punjab,389354,48769,25725,3138,synthetic_demo,Synthetic data for framework demonstration only
2020,9,2020-09-01,Punjab,407457,54114,28898,3503,synthetic_demo,Synthetic data for framework demonstration only
2020,10,2020-10-01,Punjab,427351,71157,25865,4056,synthetic_demo,Synthetic data for framework demonstration only
2020,11,2020-11-01,Punjab,521469,50857,28889,3661,synthetic_demo,Synthetic data for framework demonstration only
2020,12,2020-12-01,Punjab,459877,48682,30972,3149,synthetic_demo,Synthetic data for framework demonstration only
2021,1,2021-01-01,Punjab,391177,56443,25884,3200,synthetic_demo,Synthetic data for framework demonstration only
2021,2,2021-02-01,Punjab,396668,40854,23288,2795,synthetic_demo,Synthetic data for framework demonstration only
2021,3,2021-03-01,Punjab,341449,34922,22570,2343,synthetic_demo,Synthetic data for framework demonstration only
2021,4,2021-04-01,Punjab,273064,34502,16837,2205,synthetic_demo,Synthetic data for framework demonstration only
2021,5,2021-05-01,Punjab,284762,32129,17854,1953,synthetic_demo,Synthetic data for framework demonstration only
2021,6,2021-06-01,Punjab,295041,40844,18825,2803,synthetic_demo,Synthetic data for framework demonstration only
2021,7,2021-07-01,Punjab,358662,41901,23128,2645,synthetic_demo,Synthetic data for framework demonstration only
2021,8,2021-08-01,Punjab,405372,43973,21645,2642,synthetic_demo,Synthetic data for framework demonstration only
2021,9,2021-09-01,Punjab,462652,57792,28845,3591,synthetic_demo,Synthetic data for framework demonstration only
2021,10,2021-10-01,Punjab,418149,50726,25960,2969,synthetic_demo,Synthetic data for framework demonstration only
2021,11,2021-11-01,Punjab,464346,47520,31689,3380,synthetic_demo,Synthetic data for framework demonstration only
2021,12,2021-12-01,Punjab,452425,68003,30850,4081,synthetic_demo,Synthetic data for framework demonstration only
2022,1,2022-01-01,Punjab,384845,59215,25058,4021,synthetic_demo,Synthetic data for framework demonstration only
2022,2,2022-02-01,Punjab,390173,44245,22249,2542,synthetic_demo,Synthetic data for framework demonstration only
2022,3,2022-03-01,Punjab,342233,41796,19122,2708,synthetic_demo,Synthetic data for framework demonstration only
2022,4,2022-04-01,Punjab,283808,34522,17998,2073,synthetic_demo,Synthetic data for framework demonstration only
2022,5,2022-05-01,Punjab,275637,33015,17606,1846,synthetic_demo,Synthetic data for framework demonstration only
2022,6,2022-06-01,Punjab,294437,34147,17224,2195,synthetic_demo,Synthetic data for framework demonstration only
2022,7,2022-07-01,Punjab,338080,48966,21195,2861,synthetic_demo,Synthetic data for framework demonstration only
2022,8,2022-08-01,Punjab,365465,47432,21750,3326,synthetic_demo,Synthetic data for framework demonstration only
2022,9,2022-09-01,Punjab,429546,66149,25815,4273,synthetic_demo,Synthetic data for framework demonstration only
2022,10,2022-10-01,Punjab,434004,66200,29416,4148,synthetic_demo,Synthetic data for framework demonstration only
2022,11,2022-11-01,Punjab,466488,66530,30703,3648,synthetic_demo,Synthetic data for framework demonstration only
2022,12,2022-12-01,Punjab,478910,58138,31025,4121,synthetic_demo,Synthetic data for framework demonstration only
2023,1,2023-01-01,Punjab,409108,58690,24263,3877,synthetic_demo,Synthetic data for framework demonstration only
2023,2,2023-02-01,Punjab,368182,53035,21354,2851,synthetic_demo,Synthetic data for framework demonstration only
2023,3,2023-03-01,Punjab,355524,33815,22061,2143,synthetic_demo,Synthetic data for framework demonstration only
2023,4,2023-04-01,Punjab,301828,39613,17618,2272,synthetic_demo,Synthetic data for framework demonstration only
2023,5,2023-05-01,Punjab,270379,33484,15711,2201,synthetic_demo,Synthetic data for framework demonstration only
2023,6,2023-06-01,Punjab,299472,34406,18750,1852,synthetic_demo,Synthetic data for framework demonstration only
2023,7,2023-07-01,Punjab,360984,42383,19335,2388,synthetic_demo,Synthetic data for framework demonstration only
2023,8,2023-08-01,Punjab,407268,53081,21990,3385,synthetic_demo,Synthetic data for framework demonstration only
2023,9,2023-09-01,Punjab,482527,49164,27484,3428,synthetic_demo,Synthetic data for framework demonstration only
2023,10,2023-10-01,Punjab,501027,52789,29497,3209,synthetic_demo,Synthetic data for framework demonstration only
2023,11,2023-11-01,Punjab,452856,52985,30244,3654,synthetic_demo,Synthetic data for framework demonstration only
2023,12,2023-12-01,Punjab,463362,49791,29327,2677,synthetic_demo,Synthetic data for framework demonstration only
2017,1,2017-01-01,Rajasthan,1504538,168518,141330,15688,synthetic_demo,Synthetic data for framework demonstration only
2017,2,2017-02-01,Rajasthan,1326885,159058,131831,15379,synthetic_demo,Synthetic data for framework demonstration only
2017,3,2017-03-01,Rajasthan,1108305,161293,114973,15552,synthetic_demo,Synthetic data for framework demonstration only
2017,4,2017-04-01,Rajasthan,898473,126537,95584,13500,synthetic_demo,Synthetic data for framework demonstration only
2017,5,2017-05-01,Rajasthan,866629,135579,99733,13679,synthetic_demo,Synthetic data for framework demonstration only
2017,6,2017-06-01,Rajasthan,1021049,107854,100016,10984,synthetic_demo,Synthetic data for framework demonstration only
2017,7,2017-07-01,Rajasthan,1034059,164371,116808,14825,synthetic_demo,Synthetic data for framework demonstration only
2017,8,2017-08-01,Rajasthan,1175004,122686,120856,13552,synthetic_demo,Synthetic data for framework demonstration only
2017,9,2017-09-01,Rajasthan,1347982,155320,146250,18244,synthetic_demo,Synthetic data for framework demonstration only
2017,10,2017-10-01,Rajasthan,1557649,187825,144777,19099,synthetic_demo,Synthetic data for framework demonstration only
2017,11,2017-11-01,Rajasthan,1428016,227446,167831,23704,synthetic_demo,Synthetic data for framework demonstration only
2017,12,2017-12-01,Rajasthan,1466364,196603,169815,20786,synthetic_demo,Synthetic data for framework demonstration only
2018,1,2018-01-01,Rajasthan,1519553,161495,151467,18098,synthetic_demo,Synthetic data for framework demonstration only
2018,2,2018-02-01,Rajasthan,1284202,152072,122848,15906,synthetic_demo,Synthetic data for framework demonstration only
2018,3,2018-03-01,Rajasthan,1007307,128198,121514,13470,synthetic_demo,Synthetic data for framework demonstration only
2018,4,2018-04-01,Rajasthan,1036111,104968,110583,11291,synthetic_demo,Synthetic data for framework demonstration only
2018,5,2018-05-01,Rajasthan,872513,113038,102209,11515,synthetic_demo,Synthetic data for framework demonstration only
2018,6,2018-06-01,Rajasthan,1020959,115057,94731,10657,synthetic_demo,Synthetic data for framework demonstration only
2018,7,2018-07-01,Rajasthan,1160394,121244,127613,13423,synthetic_demo,Synthetic data for framework demonstration only
2018,8,2018-08-01,Rajasthan,1344152,150857,140599,14870,synthetic_demo,Synthetic data for framework demonstration only
2018,9,2018-09-01,Rajasthan,1519341,135341,155407,14246,synthetic_demo,Synthetic data for framework demonstration only
2018,10,2018-10-01,Rajasthan,1471460,152032,160212,16855,synthetic_demo,Synthetic data for framework demonstration only
2018,11,2018-11-01,Rajasthan,1708963,199580,152741,21023,synthetic_demo,Synthetic data for framework demonstration only
2018,12,2018-12-01,Rajasthan,1426991,226942,162157,23183,synthetic_demo,Synthetic data for framework demonstration only
2019,1,2019-01-01,Rajasthan,1465503,147091,142752,18678,synthetic_demo,Synthetic data for framework demonstration only
2019,2,2019-02-01,Rajasthan,1368125,122902,121932,14126,synthetic_demo,Synthetic data for framework demonstration only
2019,3,2019-03-01,Rajasthan,1171428,142167,118784,16693,synthetic_demo,Synthetic data for framework demonstration only
2019,4,2019-04-01,Rajasthan,1069370,146051,110765,13777,synthetic_demo,Synthetic data for framework demonstration only
2019,5,2019-05-01,Rajasthan,950700,100193,98368,10703,synthetic_demo,Synthetic data for framework demonstration only
2019,6,2019-06-01,Rajasthan,997898,147053,101379,14751,synthetic_demo,Synthetic data for framework demonstration only
2019,7,2019-07-01,Rajasthan,1042190,125223,128487,14508,synthetic_demo,Synthetic data for framework demonstration only
2019,8,2019-08-01,Rajasthan,1234493,170538,122466,19985,synthetic_demo,Synthetic data for framework demonstration only
2019,9,2019-09-01,Rajasthan,1469307,219345,164076,23271,synthetic_demo,Synthetic data for framework demonstration only
2019,10,2019-10-01,Rajasthan,1525655,220562,161584,21511,synthetic_demo,Synthetic data for framework demonstration only
2019,11,2019-11-01,Rajasthan,1707581,177769,173004,22349,synthetic_demo,Synthetic data for framework demonstration only
2019,12,2019-12-01,Rajasthan,1502464,214119,149549,22770,synthetic_demo,Synthetic data for framework demonstration only
2020,1,2020-01-01,Rajasthan,1352080,193687,143019,18982,synthetic_demo,Synthetic data for framework demonstration only
2020,2,2020-02-01,Rajasthan,1220844,163793,139583,17028,synthetic_demo,Synthetic data for framework demonstration only
2020,3,2020-03-01,Rajasthan,1135636,117239,115848,13330,synthetic_demo,Synthetic data for framework demonstration only
2020,4,2020-04-01,Rajasthan,980732,146224,99849,14769,synthetic_demo,Synthetic data for framework demonstration only
2020,5,2020-05-01,Rajasthan,846160,107004,99963,12567,synthetic_demo,Synthetic data for framework demonstration only
2020,6,2020-06-01,Rajasthan,990775,147027,97106,14625,synthetic_demo,Synthetic data for framework demonstration only
2020,7,2020-07-01,Rajasthan,1116913,122205,118225,14396,synthetic_demo,Synthetic data for framework demonstration only
2020,8,2020-08-01,Rajasthan,1367191,172362,141503,17647,synthetic_demo,Synthetic data for framework demonstration only
2020,9,2020-09-01,Rajasthan,1491926,184629,148595,22239,synthetic_demo,Synthetic data for framework demonstration only
2020,10,2020-10-01,Rajasthan,1589010,139989,173732,16980,synthetic_demo,Synthetic data for framework demonstration only
2020,11,2020-11-01,Rajasthan,1432279,233347,158313,25551,synthetic_demo,Synthetic data for framework demonstration only
2020,12,2020-12-01,Rajasthan,1373193,194617,173855,22695,synthetic_demo,Synthetic data for framework demonstration only
2021,1,2021-01-01,Rajasthan,1496926,200433,145373,19226,synthetic_demo,Synthetic data for framework demonstration only
2021,2,2021-02-01,Rajasthan,1212317,196168,137792,18900,synthetic_demo,Synthetic data for framework demonstration only
2021,3,2021-03-01,Rajasthan,1074331,115500,111086,12713,synthetic_demo,Synthetic data for framework demonstration only
2021,4,2021-04-01,Rajasthan,906404,94855,106875,10593,synthetic_demo,Synthetic data for framework demonstration only
2021,5,2021-05-01,Rajasthan,830770,129718,90138,12444,synthetic_demo,Synthetic data for framework demonstration only
2021,6,2021-06-01,Rajasthan,1007757,104102,109418,11485,synthetic_demo,Synthetic data for framework demonstration only
2021,7,2021-07-01,Rajasthan,1045265,170069,110473,15808,synthetic_demo,Synthetic data for framework demonstration only
2021,8,2021-08-01,Rajasthan,1159038,144514,134372,13826,synthetic_demo,Synthetic data for framework demonstration only
2021,9,2021-09-01,Rajasthan,1503993,164405,138626,18233,synthetic_demo,Synthetic data for framework demonstration only
2021,10,2021-10-01,Rajasthan,1594501,178606,165340,17954,synthetic_demo,Synthetic data for framework demonstration only
2021,11,2021-11-01,Rajasthan,1561044,245676,168478,24382,synthetic_demo,Synthetic data for framework demonstration only
2021,12,2021-12-01,Rajasthan,1573046,156771,148105,16434,synthetic_demo,Synthetic data for framework demonstration only
2022,1,2022-01-01,Rajasthan,1254875,181872,146418,18733,synthetic_demo,Synthetic data for framework demonstration only
2022,2,2022-02-01,Rajasthan,1232762,157182,141208,18159,synthetic_demo,Synthetic data for framework demonstration only
2022,3,2022-03-01,Rajasthan,1196408,156296,113894,17002,synthetic_demo,Synthetic data for framework demonstration only
2022,4,2022-04-01,Rajasthan,997287,97569,108428,11459,synthetic_demo,Synthetic data for framework demonstration only
2022,5,2022-05-01,Rajasthan,1006889,90069,87921,9823,synthetic_demo,Synthetic data for framework demonstration only
2022,6,2022-06-01,Rajasthan,946806,143273,113639,12405,synthetic_demo,Synthetic data for framework demonstration only
2022,7,2022-07-01,Rajasthan,1225550,130258,112319,13363,synthetic_demo,Synthetic data for framework demonstration only
2022,8,2022-08-01,Rajasthan,1221237,132131,138175,14057,synthetic_demo,Synthetic data for framework demonstration only
2022,9,2022-09-01,Rajasthan,1402195,214612,149853,20214,synthetic_demo,Synthetic data for framework demonstration only
2022,10,2022-10-01,Rajasthan,1387851,148149,152758,16115,synthetic_demo,Synthetic data for framework demonstration only
2022,11,2022-11-01,Rajasthan,1603183,171169,168853,20909,synthetic_demo,Synthetic data for framework demonstration only
2022,12,2022-12-01,Rajasthan,1489485,209564,168504,22496,synthetic_demo,Synthetic data for framework demonstration only
2023,1,2023-01-01,Rajasthan,1447414,181531,133723,20708,synthetic_demo,Synthetic data for framework demonstration only
2023,2,2023-02-01,Rajasthan,1229375,167928,133729,18066,synthetic_demo,Synthetic data for framework demonstration only
2023,3,2023-03-01,Rajasthan,1007980,137628,127307,14618,synthetic_demo,Synthetic data for framework demonstration only
2023,4,2023-04-01,Rajasthan,974357,119176,94952,12063,synthetic_demo,Synthetic data for framework demonstration only
2023,5,2023-05-01,Rajasthan,964904,145450,89208,14843,synthetic_demo,Synthetic data for framework demonstration only
2023,6,2023-06-01,Rajasthan,938949,130484,98442,13198,synthetic_demo,Synthetic data for framework demonstration only
2023,7,2023-07-01,Rajasthan,1020370,127084,123582,14700,synthetic_demo,Synthetic data for framework demonstration only
2023,8,2023-08-01,Rajasthan,1334995,136975,127939,16147,synthetic_demo,Synthetic data for framework demonstration only
2023,9,2023-09-01,Rajasthan,1542128,204425,145549,21479,synthetic_demo,Synthetic data for framework demonstration only
2023,10,2023-10-01,Rajasthan,1563591,197218,156644,19658,synthetic_demo,Synthetic data for framework demonstration only
2023,11,2023-11-01,Rajasthan,1500499,231374,150098,22357,synthetic_demo,Synthetic data for framework demonstration only
2023,12,2023-12-01,Rajasthan,1379638,179526,170615,17411,synthetic_demo,Synthetic data for framework demonstration only
2017,1,2017-01-01,Tamil Nadu,1080425,130487,78926,8593,synthetic_demo,Synthetic data for framework demonstration only
2017,2,2017-02-01,Tamil Nadu,1046107,120335,73389,6965,synthetic_demo,Synthetic data for framework demonstration only
2017,3,2017-03-01,Tamil Nadu,964689,114896,61571,9320,synthetic_demo,Synthetic data for framework demonstration only
2017,4,2017-04-01,Tamil Nadu,747313,110238,50976,7675,synthetic_demo,Synthetic data for framework demonstration only
2017,5,2017-05-01,Tamil Nadu,758785,97695,53183,6052,synthetic_demo,Synthetic data for framework demonstration only
2017,6,2017-06-01,Tamil Nadu,863479,78978,53817,6242,synthetic_demo,Synthetic data for framework demonstration only
2017,7,2017-07-01,Tamil Nadu,848266,110175,65819,7541,synthetic_demo,Synthetic data for framework demonstration only
2017,8,2017-08-01,Tamil Nadu,1041758,102047,64383,8228,synthetic_demo,Synthetic data for framework demonstration only
2017,9,2017-09-01,Tamil Nadu,1152420,129541,87497,8219,synthetic_demo,Synthetic data for framework demonstration only
2017,10,2017-10-01,Tamil Nadu,1392064,188401,89722,11435,synthetic_demo,Synthetic data for framework demonstration only
2017,11,2017-11-01,Tamil Nadu,1309089,158158,84374,10492,synthetic_demo,Synthetic data for framework demonstration only
2017,12,2017-12-01,Tamil Nadu,1348155,153340,94982,12158,synthetic_demo,Synthetic data for framework demonstration only
2018,1,2018-01-01,Tamil Nadu,1243978,137828,84102,9504,synthetic_demo,Synthetic data for framework demonstration only
2018,2,2018-02-01,Tamil Nadu,973361,130267,75127,9924,synthetic_demo,Synthetic data for framework demonstration only
2018,3,2018-03-01,Tamil Nadu,954871,110392,61602,8231,synthetic_demo,Synthetic data for framework demonstration only
2018,4,2018-04-01,Tamil Nadu,773454,92527,51634,6549,synthetic_demo,Synthetic data for framework demonstration only
2018,5,2018-05-01,Tamil Nadu,845485,108853,49676,7987,synthetic_demo,Synthetic data for framework demonstration only
2018,6,2018-06-01,Tamil Nadu,783442,111393,60809,7834,synthetic_demo,Synthetic data for framework demonstration only
2018,7,2018-07-01,Tamil Nadu,848976,106426,59086,7073,synthetic_demo,Synthetic data for framework demonstration only
2018,8,2018-08-01,Tamil Nadu,1069852,117731,67124,7154,synthetic_demo,Synthetic data for framework demonstration only
2018,9,2018-09-01,Tamil Nadu,1263934,142782,82393,9605,synthetic_demo,Synthetic data for framework demonstration only
2018,10,2018-10-01,Tamil Nadu,1234765,189779,78689,13648,synthetic_demo,Synthetic data for framework demonstration only
2018,11,2018-11-01,Tamil Nadu,1299471,188135,91999,13300,synthetic_demo,Synthetic data for framework demonstration only
2018,12,2018-12-01,Tamil Nadu,1356977,177251,92402,13238,synthetic_demo,Synthetic data for framework demonstration only
2019,1,2019-01-01,Tamil Nadu,1109295,150014,76507,10563,synthetic_demo,Synthetic data for framework demonstration only
2019,2,2019-02-01,Tamil Nadu,1104985,141322,64461,8309,synthetic_demo,Synthetic data for framework demonstration only
2019,3,2019-03-01,Tamil Nadu,959882,135453,63197,9031,synthetic_demo,Synthetic data for framework demonstration only
2019,4,2019-04-01,Tamil Nadu,877054,113443,56569,7225,synthetic_demo,Synthetic data for framework demonstration only
2019,5,2019-05-01,Tamil Nadu,713481,90478,50815,6142,synthetic_demo,Synthetic data for framework demonstration only
2019,6,2019-06-01,Tamil Nadu,800121,114647,61052,8148,synthetic_demo,Synthetic data for framework demonstration only
2019,7,2019-07-01,Tamil Nadu,931782,112023,61216,8654,synthetic_demo,Synthetic data for framework demonstration only
2019,8,2019-08-01,Tamil Nadu,1136231,145821,78442,9459,synthetic_demo,Synthetic data for framework demonstration only
2019,9,2019-09-01,Tamil Nadu,1112196,158966,79277,12272,synthetic_demo,Synthetic data for framework demonstration only
2019,10,2019-10-01,Tamil Nadu,1177994,174446,88113,10370,synthetic_demo,Synthetic data for framework demonstration only
2019,11,2019-11-01,Tamil Nadu,1322706,150895,91242,10263,synthetic_demo,Synthetic data for framework demonstration only
2019,12,2019-12-01,Tamil Nadu,1274503,165190,80196,10032,synthetic_demo,Synthetic data for framework demonstration only
2020,1,2020-01-01,Tamil Nadu,1115594,172747,84323,12136,synthetic_demo,Synthetic data for framework demonstration only
2020,2,2020-02-01,Tamil Nadu,1029401,112959,72089,7273,synthetic_demo,Synthetic data for framework demonstration only
2020,3,2020-03-01,Tamil Nadu,1000786,130142,64428,7858,synthetic_demo,Synthetic data for framework demonstration only
2020,4,2020-04-01,Tamil Nadu,862517,84680,61875,5699,synthetic_demo,Synthetic data for framework demonstration only
2020,5,2020-05-01,Tamil Nadu,725837,85011,57743,5953,synthetic_demo,Synthetic data for framework demonstration only
2020,6,2020-06-01,Tamil Nadu,809392,111590,56505,8088,synthetic_demo,Synthetic data for framework demonstration only
2020,7,2020-07-01,Tamil Nadu,878505,138701,66856,9508,synthetic_demo,Synthetic data for framework demonstration only
2020,8,2020-08-01,Tamil Nadu,1037003,151197,70404,9401,synthetic_demo,Synthetic data for framework demonstration only
2020,9,2020-09-01,Tamil Nadu,1205383,148450,90364,9951,synthetic_demo,Synthetic data for framework demonstration only
2020,10,2020-10-01,Tamil Nadu,1186306,169876,80004,11211,synthetic_demo,Synthetic data for framework demonstration only
2020,11,2020-11-01,Tamil Nadu,1302044,188322,91510,13785,synthetic_demo,Synthetic data for framework demonstration only
2020,12,2020-12-01,Tamil Nadu,1224681,199315,87569,11755,synthetic_demo,Synthetic data for framework demonstration only
2021,1,2021-01-01,Tamil Nadu,1124028,121589,82903,7978,synthetic_demo,Synthetic data for framework demonstration only
2021,2,2021-02-01,Tamil Nadu,1044402,116434,72184,8069,synthetic_demo,Synthetic data for framework demonstration only
2021,3,2021-03-01,Tamil Nadu,904675,128109,67313,10034,synthetic_demo,Synthetic data for framework demonstration only
2021,4,2021-04-01,Tamil Nadu,852492,105528,58721,7363,synthetic_demo,Synthetic data for framework demonstration only
2021,5,2021-05-01,Tamil Nadu,708371,94499,53704,7291,synthetic_demo,Synthetic data for framework demonstration only
2021,6,2021-06-01,Tamil Nadu,755556,122577,53453,8006,synthetic_demo,Synthetic data for framework demonstration only
2021,7,2021-07-01,Tamil Nadu,848033,102887,64980,8215,synthetic_demo,Synthetic data for framework demonstration only
2021,8,2021-08-01,Tamil Nadu,1071619,111062,77309,8251,synthetic_demo,Synthetic data for framework demonstration only
2021,9,2021-09-01,Tamil Nadu,1116290,153300,80079,9187,synthetic_demo,Synthetic data for framework demonstration only
2021,10,2021-10-01,Tamil Nadu,1224723,162544,93028,10479,synthetic_demo,Synthetic data for framework demonstration only
2021,11,2021-11-01,Tamil Nadu,1424016,153383,91931,10813,synthetic_demo,Synthetic data for framework demonstration only
2021,12,2021-12-01,Tamil Nadu,1208467,146513,79919,9661,synthetic_demo,Synthetic data for framework demonstration only
2022,1,2022-01-01,Tamil Nadu,1163001,124185,81498,7959,synthetic_demo,Synthetic data for framework demonstration only
2022,2,2022-02-01,Tamil Nadu,1142151,157417,68624,10471,synthetic_demo,Synthetic data for framework demonstration only
2022,3,2022-03-01,Tamil Nadu,962463,123099,62149,8819,synthetic_demo,Synthetic data for framework demonstration only
2022,4,2022-04-01,Tamil Nadu,865621,103872,59002,7212,synthetic_demo,Synthetic data for framework demonstration only
2022,5,2022-05-01,Tamil Nadu,706729,106789,53721,7464,synthetic_demo,Synthetic data for framework demonstration only
2022,6,2022-06-01,Tamil Nadu,860904,75793,61814,6086,synthetic_demo,Synthetic data for framework demonstration only
2022,7,2022-07-01,Tamil Nadu,1023854,132377,58168,8038,synthetic_demo,Synthetic data for framework demonstration only
2022,8,2022-08-01,Tamil Nadu,1115592,140152,77833,8885,synthetic_demo,Synthetic data for framework demonstration only
2022,9,2022-09-01,Tamil Nadu,1142917,129980,81484,8610,synthetic_demo,Synthetic data for framework demonstration only
2022,10,2022-10-01,Tamil Nadu,1243509,141688,93185,11738,synthetic_demo,Synthetic data for framework demonstration only
2022,11,2022-11-01,Tamil Nadu,1272919,173559,87835,10891,synthetic_demo,Synthetic data for framework demonstration only
2022,12,2022-12-01,Tamil Nadu,1272080,145254,82784,9700,synthetic_demo,Synthetic data for framework demonstration only
2023,1,2023-01-01,Tamil Nadu,1149871,129873,76961,9507,synthetic_demo,Synthetic data for framework demonstration only
2023,2,2023-02-01,Tamil Nadu,1033419,170902,73103,9807,synthetic_demo,Synthetic data for framework demonstration only
2023,3,2023-03-01,Tamil Nadu,917623,100888,69128,7328,synthetic_demo,Synthetic data for framework demonstration only
2023,4,2023-04-01,Tamil Nadu,881607,97938,51823,7595,synthetic_demo,Synthetic data for framework demonstration only
2023,5,2023-05-01,Tamil Nadu,783414,87159,51469,6052,synthetic_demo,Synthetic data for framework demonstration only
2023,6,2023-06-01,Tamil Nadu,807882,109222,61284,7490,synthetic_demo,Synthetic data for framework demonstration only
2023,7,2023-07-01,Tamil Nadu,1017217,97611,70098,6553,synthetic_demo,Synthetic data for framework demonstration only
2023,8,2023-08-01,Tamil Nadu,1096418,145522,76953,9832,synthetic_demo,Synthetic data for framework demonstration only
2023,9,2023-09-01,Tamil Nadu,1227274,123283,83397,9169,synthetic_demo,Synthetic data for framework demonstration only
2023,10,2023-10-01,Tamil Nadu,1312393,140031,93392,10931,synthetic_demo,Synthetic data for framework demonstration only
2023,11,2023-11-01,Tamil Nadu,1220671,165960,97837,10087,synthetic_demo,Synthetic data for framework demonstration only
2023,12,2023-12-01,Tamil Nadu,1295595,161965,78090,10565,synthetic_demo,Synthetic data for framework demonstration only
2017,1,2017-01-01,Telangana,652809,67640,50006,5939,synthetic_demo,Synthetic data for framework demonstration only
2017,2,2017-02-01,Telangana,573388,67232,48945,6783,synthetic_demo,Synthetic data for framework demonstration only
2017,3,2017-03-01,Telangana,470372,56007,40089,5247,synthetic_demo,Synthetic data for framework demonstration only
2017,4,2017-04-01,Telangana,431212,53474,38155,5412,synthetic_demo,Synthetic data for framework demonstration only
2017,5,2017-05-01,Telangana,394159,54674,36259,4954,synthetic_demo,Synthetic data for framework demonstration only
2017,6,2017-06-01,Telangana,412169,63314,37865,5051,synthetic_demo,Synthetic data for framework demonstration only
2017,7,2017-07-01,Telangana,541915,62260,44064,5595,synthetic_demo,Synthetic data for framework demonstration only
2017,8,2017-08-01,Telangana,598440,70083,52570,5829,synthetic_demo,Synthetic data for framework demonstration only
2017,9,2017-09-01,Telangana,699997,73379,54087,6996,synthetic_demo,Synthetic data for framework demonstration only
2017,10,2017-10-01,Telangana,702542,96465,52585,8296,synthetic_demo,Synthetic data for framework demonstration only
2017,11,2017-11-01,Telangana,694573,68446,63477,6806,synthetic_demo,Synthetic data for framework demonstration only
2017,12,2017-12-01,Telangana,718911,90875,59990,8645,synthetic_demo,Synthetic data for framework demonstration only
2018,1,2018-01-01,Telangana,567405,88970,55602,7907,synthetic_demo,Synthetic data for framework demonstration only
2018,2,2018-02-01,Telangana,534778,65313,50007,5099,synthetic_demo,Synthetic data for framework demonstration only
2018,3,2018-03-01,Telangana,527966,67640,44866,5372,synthetic_demo,Synthetic data for framework demonstration only
2018,4,2018-04-01,Telangana,399098,43905,36519,4499,synthetic_demo,Synthetic data for framework demonstration only
2018,5,2018-05-01,Telangana,403261,50855,35086,3957,synthetic_demo,Synthetic data for framework demonstration only
2018,6,2018-06-01,Telangana,468884,54635,34650,4985,synthetic_demo,Synthetic data for framework demonstration only
2018,7,2018-07-01,Telangana,519126,72224,39222,6239,synthetic_demo,Synthetic data for framework demonstration only
2018,8,2018-08-01,Telangana,546403,80144,48192,6428,synthetic_demo,Synthetic data for framework demonstration only
2018,9,2018-09-01,Telangana,663214,74004,50952,6255,synthetic_demo,Synthetic data for framework demonstration only
2018,10,2018-10-01,Telangana,722652,96093,52407,8605,synthetic_demo,Synthetic data for framework demonstration only
2018,11,2018-11-01,Telangana,660128,81410,64759,7526,synthetic_demo,Synthetic data for framework demonstration only
2018,12,2018-12-01,Telangana,658592,91436,57258,8486,synthetic_demo,Synthetic data for framework demonstration only
2019,1,2019-01-01,Telangana,561952,98488,48964,7813,synthetic_demo,Synthetic data for framework demonstration only
2019,2,2019-02-01,Telangana,590981,54732,51999,4663,synthetic_demo,Synthetic data for framework demonstration only
2019,3,2019-03-01,Telangana,502164,56370,39231,4907,synthetic_demo,Synthetic data for framework demonstration only
2019,4,2019-04-01,Telangana,475467,51408,34525,4505,synthetic_demo,Synthetic data for framework demonstration only
2019,5,2019-05-01,Telangana,429330,41063,34115,3452,synthetic_demo,Synthetic data for framework demonstration only
2019,6,2019-06-01,Telangana,397556,50059,39728,4985,synthetic_demo,Synthetic data for framework demonstration only
2019,7,2019-07-01,Telangana,495126,59411,40215,4733,synthetic_demo,Synthetic data for framework demonstration only
2019,8,2019-08-01,Telangana,597659,67823,50622,5182,synthetic_demo,Synthetic data for framework demonstration only
2019,9,2019-09-01,Telangana,579416,69545,49883,6279,synthetic_demo,Synthetic data for framework demonstration only
2019,10,2019-10-01,Telangana,656813,72766,57344,6269,synthetic_demo,Synthetic data for framework demonstration only
2019,11,2019-11-01,Telangana,635305,93536,54764,8655,synthetic_demo,Synthetic data for framework demonstration only
2019,12,2019-12-01,Telangana,669915,65230,58580,6219,synthetic_demo,Synthetic data for framework demonstration only
