pmid,title,mention_index,percent,percent_str,n,fraction_num,fraction_den,ci_level,ci_low,ci_high,context_snippet
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,3,69.44,69.44,,,,,,,"2:1. All MDR-TB patients were retreated cases and 69.44% were ""undernutrition category"". Culture conversio"
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,4,86.91,86.91,,,,,,,"rnutrition category"". Culture conversion rate was 86.91% at 4 months of treatment. Cure rate was 50.93% wh"
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,5,50.93,50.93,,,,,,,as 86.91% at 4 months of treatment. Cure rate was 50.93% while defaulter rate and died rate was same (17.5
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,6,17.59,17.59,,,,,,,.93% while defaulter rate and died rate was same (17.59%). Failure rate was 18.51%. Weight improvement was
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,7,18.51,18.51,,,,,,,and died rate was same (17.59%). Failure rate was 18.51%. Weight improvement was significantly associated
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,8,32.71,32.71,,,,,,,sociated with cure rate. The incidence of ADR was 32.71%. Most frequent ADRs were related to gastrointesti
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,9,34.42,34.42,,,,,,,"ent ADRs were related to gastrointestinal system (34.42%), ototoxicity (13.11%), and central nervous syste"
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,10,13.11,13.11,,,,,,,"to gastrointestinal system (34.42%), ototoxicity (13.11%), and central nervous system (8.1%). Aminoglycosi"
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,11,8.1,8.1,,,,,,,"ototoxicity (13.11%), and central nervous system (8.1%). Aminoglycosides, cycloserine, and ethambutol we"
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,12,77.04,77.04,,,,,,,"utol were discontinued due to ADR. Majority ADRs (77.04%) were ""possible"" category by causality assessment"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,0,3.0,3,,,,,,,-TB). While prevalence of MDR-TB is known to be 2-3% among new TB patients and 12-17% in previously tr
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,1,17.0,17,,,,,,,"is known to be 2-3% among new TB patients and 12-17% in previously treated patients, programmatic info"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,2,91.5,91.5,,,,,,,"d between July 2011 and Sep 2013. Of these, 1602 (91.5%) MDR-TB patients were included in the study. A to"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,3,1.8,1.8,,,,,,,"per MDR-TB patient. Of these, after excluding 87 (1.8%) contacts with past history of diagnosis and/or t"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,4,98.2,98.2,,,,,,,"story of diagnosis and/or treatment for TB, 4771 (98.2%) contacts were screened for current signs and sym"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,5,45.0,45,,,,,,,"ve of TB. Their mean age was 28.5 years and 2151 (45%) were females. Of the 4771 contacts screened, 793"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,6,16.6,16.6,,,,,,,"were females. Of the 4771 contacts screened, 793 (16.6%) had at least one of the symptoms suggestive of T"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,7,98.5,98.5,,,,,,,one of the symptoms suggestive of TB of whom 781 (98.5%) had two sputum specimen transported and tested o
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,8,4.4,4.4,,,,,,,"TB. Among 781 symptomatic contacts examined, 34 (4.4%) were bacteriologically confirmed with TB and 15"
29933863,Active case finding of rifampicin sensitive and resistant TB among household contacts of drug resistant TB patients in Andhra Pradesh and Telangana states of India - A systematic screening intervention.,9,44.0,44,,,,,,,"were bacteriologically confirmed with TB and 15 (44%) also had Rif resistance (RR). High extent of TB,"
29933862,Cost effectiveness of decentralised care model for managing MDR-TB in India.,0,23.0,23,,,,,,,ised care the cost difference would range between 23% and 94% for the country. Our study provides evide
29933862,Cost effectiveness of decentralised care model for managing MDR-TB in India.,1,94.0,94,,,,,,,e the cost difference would range between 23% and 94% for the country. Our study provides evidence of c
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",0,62.0,62,,,,,,,. 50 pediatricians participated in the study with 62% having an attachment to the teaching institution.
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",1,50.0,50,,,,,,,attachment to the teaching institution. More than 50% identified all the symptoms of TB. 64% were sendi
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",2,64.0,64,,,,,,,"More than 50% identified all the symptoms of TB. 64% were sending chest X-ray, Mantoux test and gastri"
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",3,22.0,22,,,,,,,nduced sputum examination for AFB to diagnose TB. 22% were not stressing for AFB examination. Still 16%
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",4,16.0,16,,,,,,,22% were not stressing for AFB examination. Still 16% told serological tests as one of the diagnostic m
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",5,52.0,52,,,,,,,ological tests as one of the diagnostic modality. 52% were not aware about the diagnosis of latent TB.
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",6,16.0,16,,,,,,,re not aware about the diagnosis of latent TB. In 16% of their cases ATT was on a trial basis. Only 52%
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",7,52.0,52,,,,,,,16% of their cases ATT was on a trial basis. Only 52% of the clinicians are adhering to updated nationa
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",8,30.0,30,,,,,,,adhering to updated national (RNTCP) guidelines. 30% felt still there are drawbacks in the current RNT
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",9,72.0,72,,,,,,,re are drawbacks in the current RNTCP guidelines. 72% knew the correct definition of MDR tuberculosis.
29933860,"Management practices of tuberculosis in children among pediatric practitioners in Mangalore, South India.",10,36.0,36,,,,,,,correct definition of MDR tuberculosis. But only 36% of them knew the diagnostic method (gene expert/C
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,0,10.0,10,,,,,,,g countries. Skeletal tuberculosis accounts up to 10% of all extra pulmonary tuberculosis. World Health
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,1,53.2,53.2,,,,,,,during the period of 2006-2013 (96 months). 478 (53.2%) patients were treated for tubercular spondylitis
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,2,46.8,46.8,,,,,,,were treated for tubercular spondylitis and 420 (46.8%) for extra-spinal skeletal tuberculosis. Ninety t
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,3,10.2,10.2,,,,,,,pinal skeletal tuberculosis. Ninety two patients (10.2%) had documented resistance to the anti-tubercular
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,4,4.7,4.7,,,,,,,"There were 42 mono resistant tuberculosis cases (4.7%), 13 poly resistant cases (1.4%), 33 multi-drug r"
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,5,1.4,1.4,,,,,,,"berculosis cases (4.7%), 13 poly resistant cases (1.4%), 33 multi-drug resistant cases (MDR TB) (3.7%) a"
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,6,3.7,3.7,,,,,,,"s (1.4%), 33 multi-drug resistant cases (MDR TB) (3.7%) and 4 (0.4%) extremely drug resistant tuberculos"
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,7,0.4,0.4,,,,,,,multi-drug resistant cases (MDR TB) (3.7%) and 4 (0.4%) extremely drug resistant tuberculosis cases (XDR
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,8,66.0,66,,,,,,,cols. Surgery was performed when indicated in 59 (66%) cases. 85% completed their course of treatment a
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,9,85.0,85,,,,,,,y was performed when indicated in 59 (66%) cases. 85% completed their course of treatment and were succ
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,10,3.7,3.7,,,,,,,resistant tuberculosis patients in our centre was 3.7% and that of Extremely drug resistant tuberculosis
29628698,Drug resistant Skeletal Tuberculosis in a tertiary care centre in South India.,11,0.4,0.4,,,,,,,f Extremely drug resistant tuberculosis cases was 0.4%. A Multi-disciplinary approach with drug suscepti
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,0,11.8,11.8,,,,,,,"s in katG inclusive of codon 315. In total, 1821 (11.8%) of 15438 INH-resistant strains had detectable mu"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,1,71.0,71.0,,,,,,,8 INH-resistant strains had detectable mutations: 71.0% in katG315 and 29.0% in the inhA promoter region.
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,2,29.0,29.0,,,,,,,ns had detectable mutations: 71.0% in katG315 and 29.0% in the inhA promoter region. The prevalence of IH
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,3,89.1,89.1,,,,,,,"region. The prevalence of IHN monoresistance was 89.1% in the economically-active age group, 0.4% in the"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,4,0.4,0.4,,,,,,,"e was 89.1% in the economically-active age group, 0.4% in the paediatric age group and 10.5% in those ag"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,5,10.5,10.5,,,,,,,"e age group, 0.4% in the paediatric age group and 10.5% in those aged >60years; the rate in males and fem"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,6,12.0,12.0,,,,95.0,59.3,75.4,"aged >60years; the rate in males and females was 12.0% and 10.8%, respectively. Meta-analysis derived a"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,7,10.8,10.8,,,,95.0,59.3,75.4,"ears; the rate in males and females was 12.0% and 10.8%, respectively. Meta-analysis derived a pooled kat"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,8,67.3,67.3,,,,95.0,59.3,75.4,"ved a pooled katGS315T resistant TB prevalence of 67.3% (95% CI 59.3-75.4%) with Q=732.19, I INH resistan"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,9,95.0,95,,,,95.0,59.3,75.4,"ooled katGS315T resistant TB prevalence of 67.3% (95% CI 59.3-75.4%) with Q=732.19, I INH resistance wa"
29604431,Prevalence of mutations in genes associated with isoniazid resistance in Mycobacterium tuberculosis isolates from re-treated smear-positive pulmonary tuberculosis patients: A meta-analysis.,10,75.4,75.4,,,,95.0,59.3,75.4,"15T resistant TB prevalence of 67.3% (95% CI 59.3-75.4%) with Q=732.19, I INH resistance was spread widel"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",0,9.6,9.6,,,,,,,"T. The prevalence of DR-TB was 110 of 1145 cases (9.6%), which showed an increase, compared with 5.6% pr"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",1,5.6,5.6,,,,,,,"s (9.6%), which showed an increase, compared with 5.6% pre-2010 and 7% in 2010-2013 (P = 0.014408). Twen"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",2,7.0,7,,,,,,,"owed an increase, compared with 5.6% pre-2010 and 7% in 2010-2013 (P = 0.014408). Twenty-two children"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",3,20.0,20,,,,,,,in 2010-2013 (P = 0.014408). Twenty-two children (20%) had pulmonary-TB and 88 (80%) had extra-pulmonar
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",4,80.0,80,,,,,,,wenty-two children (20%) had pulmonary-TB and 88 (80%) had extra-pulmonary-TB with disseminated-TB bein
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",5,28.18,28.18,,,,,,,eing the most common presentation in 31 children (28.18%). Ninety-six children (87.3%) were bacteriologica
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",6,87.3,87.3,,,,,,,"ion in 31 children (28.18%). Ninety-six children (87.3%) were bacteriologically confirmed TB cases, and 1"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",7,12.7,12.7,,,,,,,"ere bacteriologically confirmed TB cases, and 14 (12.7%) were clinically diagnosed-TB and treated as per"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",8,7.2,7.2,,,,,,,"d-TB and treated as per contact DST. Eight cases (7.2%) were monoresistant, 7 (6.3%) polyresistant, MDR-"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",9,6.3,6.3,,,,,,,"ct DST. Eight cases (7.2%) were monoresistant, 7 (6.3%) polyresistant, MDR-TB seen in 28 patients (25.45"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",10,25.45,25.45,,,,,,,"(6.3%) polyresistant, MDR-TB seen in 28 patients (25.45%), 32 (29.09%) had pre-XDR-TB, 9 (8.18%) had XDR-T"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",11,29.09,29.09,,,,,,,"sistant, MDR-TB seen in 28 patients (25.45%), 32 (29.09%) had pre-XDR-TB, 9 (8.18%) had XDR-TB and 12 (10."
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",12,8.18,8.18,,,,,,,"patients (25.45%), 32 (29.09%) had pre-XDR-TB, 9 (8.18%) had XDR-TB and 12 (10.9%) were rifampicin resist"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",13,10.9,10.9,,,,,,,"09%) had pre-XDR-TB, 9 (8.18%) had XDR-TB and 12 (10.9%) were rifampicin resistant. Ethionamide resistanc"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",14,26.1,26.1,,,,,,,resistant. Ethionamide resistance increased from 26.1% pre-2013 to 60.8% post-2013 (P = 0.014408) and of
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",15,60.8,60.8,,,,,,,amide resistance increased from 26.1% pre-2013 to 60.8% post-2013 (P = 0.014408) and ofloxacin resistance
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",16,30.4,30.4,,,,,,,"(P = 0.014408) and ofloxacin resistance rose from 30.4% pre-2010, to 47.6% in 2010-2013 and 56.9% post-20"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",17,47.6,47.6,,,,,,,"ofloxacin resistance rose from 30.4% pre-2010, to 47.6% in 2010-2013 and 56.9% post-2013 (P = 0.080863)."
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",18,56.9,56.9,,,,,,,"se from 30.4% pre-2010, to 47.6% in 2010-2013 and 56.9% post-2013 (P = 0.080863). Moxifloxacin resistance"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",19,8.7,8.7,,,,,,,"Moxifloxacin resistance showed an acute rise from 8.7% pre-2010, to 46% in 2010-2013 and 57% post-2013 ("
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",20,46.0,46,,,,,,,"tance showed an acute rise from 8.7% pre-2010, to 46% in 2010-2013 and 57% post-2013 (P = 0.000275). Th"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",21,57.0,57,,,,,,,"rise from 8.7% pre-2010, to 46% in 2010-2013 and 57% post-2013 (P = 0.000275). Thirty-three patients ("
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",22,30.0,30,,,,,,,"post-2013 (P = 0.000275). Thirty-three patients (30%) had completed their treatment, 21 (19.09%) were"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",23,19.09,19.09,,,,,,,"patients (30%) had completed their treatment, 21 (19.09%) were lost to follow-up and 56 (50.09%) patients"
29596221,"Increasing Prevalence of Pediatric Drug-resistant Tuberculosis in Mumbai, India, and Its Outcome.",24,50.09,50.09,,,,,,,"tment, 21 (19.09%) were lost to follow-up and 56 (50.09%) patients are still on treatment. DR-TB is increa"
29460737,"Use of Verbal Autopsy to Determine Underlying Cause of Death during Treatment of Multidrug-Resistant Tuberculosis, India.",0,50.0,50,,,,,,,"with multidrug-resistant tuberculosis (MDR TB), <50% complete treatment. Most treatment failures for p"
29460737,"Use of Verbal Autopsy to Determine Underlying Cause of Death during Treatment of Multidrug-Resistant Tuberculosis, India.",1,66.0,66,,47.0,71.0,,,,"s to ascertain the underlying cause of death. For 66% of patient deaths (47/71), TB was the underlying"
28887289,Baseline resistance and cross-resistance among fluoroquinolones in multidrug-resistant Mycobacterium tuberculosis isolates at a national reference laboratory in India.,0,8.0,8.0,,,,,,,"ects, RIF resistance was observed in 70 patients (8.0%), among which pre-existing FQ resistance was dete"
28887289,Baseline resistance and cross-resistance among fluoroquinolones in multidrug-resistant Mycobacterium tuberculosis isolates at a national reference laboratory in India.,1,32.0,32,,,,,,,"which pre-existing FQ resistance was detected in 32%. Moreover, 88% of isolates exhibited a similar DS"
28887289,Baseline resistance and cross-resistance among fluoroquinolones in multidrug-resistant Mycobacterium tuberculosis isolates at a national reference laboratory in India.,2,88.0,88,,,,,,,"ting FQ resistance was detected in 32%. Moreover, 88% of isolates exhibited a similar DST pattern for a"
28887289,Baseline resistance and cross-resistance among fluoroquinolones in multidrug-resistant Mycobacterium tuberculosis isolates at a national reference laboratory in India.,3,32.0,32,,,,,,,OFX and LVX. A huge proportion of MDR-TB strains (32%) exhibiting OFX resistance prior to treatment wit
