region,sex,year,ghecause,causename,deaths,rank_deaths
6_Wpr,3,2021,950,Alzheimer disease and other dementias,642757.8561,5
6_Wpr,3,2021,640,Stomach cancer,506044.5739,6
6_Wpr,3,2021,390,Lower respiratory infections,495795.0004,7
6_Wpr,3,2021,1120,Hypertensive heart disease,409155.5547,8
6_Wpr,3,2021,650,Colon and rectum cancers,376795.6695,9
6_Wpr,3,2021,1270,Kidney diseases,359243.7415,10
6_Wpr,3,2021,630,Oesophagus cancer,303731.8776,11
6_Wpr,3,2021,1530,Road injury,296043.4145,12
6_Wpr,3,2021,800,Diabetes mellitus,279514.2964,13
6_Wpr,3,2021,660,Liver cancer,255578.4646,14
6_Wpr,3,2021,1230,Cirrhosis of the liver,229296.3635,15
7_NonMS,1,2000,1140,Stroke,9966.710398,1
7_NonMS,1,2000,1130,Ischaemic heart disease,9396.229197,2
7_NonMS,1,2000,800,Diabetes mellitus,5966.846165,3
7_NonMS,1,2000,680,"Trachea, bronchus, lung cancers",5525.528017,4
7_NonMS,1,2000,1230,Cirrhosis of the liver,5351.105666,5
7_NonMS,1,2000,1180,Chronic obstructive pulmonary disease,4196.910229,6
7_NonMS,1,2000,390,Lower respiratory infections,4068.449963,7
7_NonMS,1,2000,650,Colon and rectum cancers,3306.59877,8
7_NonMS,1,2000,1530,Road injury,2861.310168,9
7_NonMS,1,2000,1610,Self-harm,2607.54199,10
7_NonMS,1,2000,640,Stomach cancer,2556.740668,11
7_NonMS,1,2000,1270,Kidney diseases,2476.845753,12
7_NonMS,1,2000,620,Mouth and oropharynx cancers,2200.853064,13
7_NonMS,1,2000,630,Oesophagus cancer,2016.085745,14
7_NonMS,1,2000,1630,Collective violence and legal intervention,1976.478274,15
7_NonMS,1,2019,1130,Ischaemic heart disease,12180.13218,1
7_NonMS,1,2019,1140,Stroke,9236.602399,2
7_NonMS,1,2019,390,Lower respiratory infections,8254.751902,3
7_NonMS,1,2019,680,"Trachea, bronchus, lung cancers",7467.553434,4
7_NonMS,1,2019,800,Diabetes mellitus,6571.975105,5
7_NonMS,1,2019,650,Colon and rectum cancers,5697.344028,6
7_NonMS,1,2019,1180,Chronic obstructive pulmonary disease,5517.49576,7
7_NonMS,1,2019,1270,Kidney diseases,5112.978047,8
7_NonMS,1,2019,1230,Cirrhosis of the liver,4512.139083,9
7_NonMS,1,2019,620,Mouth and oropharynx cancers,3612.142975,10
7_NonMS,1,2019,950,Alzheimer disease and other dementias,3266.838226,11
7_NonMS,1,2019,1610,Self-harm,2939.464927,12
7_NonMS,1,2019,630,Oesophagus cancer,2847.2074,13
7_NonMS,1,2019,1120,Hypertensive heart disease,2791.037041,14
7_NonMS,1,2019,660,Liver cancer,2790.075355,15
7_NonMS,1,2020,1130,Ischaemic heart disease,12125.62664,1
7_NonMS,1,2020,1140,Stroke,9126.858293,2
7_NonMS,1,2020,680,"Trachea, bronchus, lung cancers",7415.451255,3
7_NonMS,1,2020,390,Lower respiratory infections,7299.878479,4
7_NonMS,1,2020,800,Diabetes mellitus,6584.394094,5
7_NonMS,1,2020,650,Colon and rectum cancers,5660.487203,6
7_NonMS,1,2020,1180,Chronic obstructive pulmonary disease,5542.190471,7
7_NonMS,1,2020,1270,Kidney diseases,5165.907047,8
7_NonMS,1,2020,1230,Cirrhosis of the liver,4384.967873,9
7_NonMS,1,2020,950,Alzheimer disease and other dementias,3707.573512,10
7_NonMS,1,2020,620,Mouth and oropharynx cancers,3530.352518,11
7_NonMS,1,2020,660,Liver cancer,2862.112224,12
7_NonMS,1,2020,1610,Self-harm,2821.333189,13
7_NonMS,1,2020,1120,Hypertensive heart disease,2801.868944,14
7_NonMS,1,2020,630,Oesophagus cancer,2794.106183,15
7_NonMS,1,2021,1130,Ischaemic heart disease,12483.31159,1
7_NonMS,1,2021,1140,Stroke,9491.575273,2
7_NonMS,1,2021,680,"Trachea, bronchus, lung cancers",7747.384451,3
7_NonMS,1,2021,390,Lower respiratory infections,7128.056139,4
7_NonMS,1,2021,800,Diabetes mellitus,6878.149228,5
7_NonMS,1,2021,650,Colon and rectum cancers,5889.834307,6
7_NonMS,1,2021,1180,Chronic obstructive pulmonary disease,5705.669471,7
7_NonMS,1,2021,1270,Kidney diseases,5441.138572,8
7_NonMS,1,2021,1230,Cirrhosis of the liver,4476.342851,9
7_NonMS,1,2021,950,Alzheimer disease and other dementias,3940.110652,10
7_NonMS,1,2021,395,COVID-19,3865.767018,11
7_NonMS,1,2021,620,Mouth and oropharynx cancers,3617.304982,12
7_NonMS,1,2021,1120,Hypertensive heart disease,3044.408318,13
7_NonMS,1,2021,660,Liver cancer,3002.137759,14
7_NonMS,1,2021,630,Oesophagus cancer,2868.588089,15
7_NonMS,2,2000,1140,Stroke,7527.768939,1
7_NonMS,2,2000,800,Diabetes mellitus,6631.198293,2
7_NonMS,2,2000,1130,Ischaemic heart disease,6555.094394,3
7_NonMS,2,2000,390,Lower respiratory infections,2663.625918,4
7_NonMS,2,2000,1270,Kidney diseases,2454.90281,5
7_NonMS,2,2000,680,"Trachea, bronchus, lung cancers",2315.304782,6
7_NonMS,2,2000,950,Alzheimer disease and other dementias,2290.73354,7
7_NonMS,2,2000,650,Colon and rectum cancers,2272.828672,8
7_NonMS,2,2000,1180,Chronic obstructive pulmonary disease,2088.139516,9
7_NonMS,2,2000,700,Breast cancer,1899.255776,10
7_NonMS,2,2000,1230,Cirrhosis of the liver,1864.697007,11
7_NonMS,2,2000,1120,Hypertensive heart disease,1307.003546,12
7_NonMS,2,2000,710,Cervix uteri cancer,1267.943626,13
7_NonMS,2,2000,640,Stomach cancer,1245.993856,14
7_NonMS,2,2000,1610,Self-harm,1164.756147,15
7_NonMS,2,2019,1130,Ischaemic heart disease,8395.838684,1
7_NonMS,2,2019,1140,Stroke,6938.540141,2
7_NonMS,2,2019,950,Alzheimer disease and other dementias,6677.866116,3
7_NonMS,2,2019,800,Diabetes mellitus,6379.475473,4
7_NonMS,2,2019,390,Lower respiratory infections,5606.179036,5
7_NonMS,2,2019,1270,Kidney diseases,5451.16628,6
7_NonMS,2,2019,680,"Trachea, bronchus, lung cancers",4365.988431,7
7_NonMS,2,2019,650,Colon and rectum cancers,3947.259584,8
7_NonMS,2,2019,700,Breast cancer,3553.48173,9
7_NonMS,2,2019,1120,Hypertensive heart disease,3016.576542,10
7_NonMS,2,2019,1180,Chronic obstructive pulmonary disease,2563.167308,11
7_NonMS,2,2019,1230,Cirrhosis of the liver,1874.835934,12
7_NonMS,2,2019,660,Liver cancer,1403.29019,13
7_NonMS,2,2019,670,Pancreas cancer,1375.637922,14
7_NonMS,2,2019,640,Stomach cancer,1357.081648,15
7_NonMS,2,2020,1130,Ischaemic heart disease,8185.314188,1
7_NonMS,2,2020,950,Alzheimer disease and other dementias,7849.624166,2
7_NonMS,2,2020,1140,Stroke,6735.052639,3
7_NonMS,2,2020,800,Diabetes mellitus,6256.502935,4
7_NonMS,2,2020,1270,Kidney diseases,5400.919074,5
7_NonMS,2,2020,390,Lower respiratory infections,4798.726445,6
7_NonMS,2,2020,680,"Trachea, bronchus, lung cancers",4287.825894,7
7_NonMS,2,2020,650,Colon and rectum cancers,3840.67172,8
7_NonMS,2,2020,700,Breast cancer,3502.641901,9
7_NonMS,2,2020,1120,Hypertensive heart disease,2941.481164,10
7_NonMS,2,2020,1180,Chronic obstructive pulmonary disease,2522.920538,11
7_NonMS,2,2020,1230,Cirrhosis of the liver,1818.171159,12
7_NonMS,2,2020,660,Liver cancer,1428.086064,13
7_NonMS,2,2020,670,Pancreas cancer,1358.478745,14
7_NonMS,2,2020,1610,Self-harm,1323.946269,15
7_NonMS,2,2021,1130,Ischaemic heart disease,8651.194299,1
7_NonMS,2,2021,950,Alzheimer disease and other dementias,8512.508273,2
7_NonMS,2,2021,1140,Stroke,7078.0094,3
7_NonMS,2,2021,800,Diabetes mellitus,6547.469423,4
7_NonMS,2,2021,1270,Kidney diseases,5744.622371,5
7_NonMS,2,2021,390,Lower respiratory infections,4717.903974,6
7_NonMS,2,2021,680,"Trachea, bronchus, lung cancers",4519.54351,7
7_NonMS,2,2021,650,Colon and rectum cancers,4052.068891,8
7_NonMS,2,2021,700,Breast cancer,3599.57823,9
7_NonMS,2,2021,1120,Hypertensive heart disease,3199.291792,10
7_NonMS,2,2021,395,COVID-19,2906.864228,11
7_NonMS,2,2021,1180,Chronic obstructive pulmonary disease,2650.325512,12
7_NonMS,2,2021,1230,Cirrhosis of the liver,1911.201868,13
7_NonMS,2,2021,660,Liver cancer,1548.501886,14
7_NonMS,2,2021,670,Pancreas cancer,1434.354303,15
7_NonMS,3,2000,1140,Stroke,17494.47934,1
7_NonMS,3,2000,1130,Ischaemic heart disease,15951.32359,2
7_NonMS,3,2000,800,Diabetes mellitus,12598.04446,3
7_NonMS,3,2000,680,"Trachea, bronchus, lung cancers",7840.8328,4
7_NonMS,3,2000,1230,Cirrhosis of the liver,7215.802673,5
7_NonMS,3,2000,390,Lower respiratory infections,6732.075881,6
7_NonMS,3,2000,1180,Chronic obstructive pulmonary disease,6285.049746,7
7_NonMS,3,2000,650,Colon and rectum cancers,5579.427442,8
7_NonMS,3,2000,1270,Kidney diseases,4931.748563,9
7_NonMS,3,2000,640,Stomach cancer,3802.734524,10
7_NonMS,3,2000,1530,Road injury,3800.623732,11
7_NonMS,3,2000,1610,Self-harm,3772.298137,12
7_NonMS,3,2000,950,Alzheimer disease and other dementias,3697.144821,13
7_NonMS,3,2000,620,Mouth and oropharynx cancers,2589.455184,14
7_NonMS,3,2000,1120,Hypertensive heart disease,2484.065054,15
7_NonMS,3,2019,1130,Ischaemic heart disease,20575.97086,1
7_NonMS,3,2019,1140,Stroke,16175.14254,2
7_NonMS,3,2019,390,Lower respiratory infections,13860.93094,3
7_NonMS,3,2019,800,Diabetes mellitus,12951.45058,4
7_NonMS,3,2019,680,"Trachea, bronchus, lung cancers",11833.54187,5
7_NonMS,3,2019,1270,Kidney diseases,10564.14433,6
7_NonMS,3,2019,950,Alzheimer disease and other dementias,9944.704342,7
7_NonMS,3,2019,650,Colon and rectum cancers,9644.603612,8
7_NonMS,3,2019,1180,Chronic obstructive pulmonary disease,8080.663068,9
7_NonMS,3,2019,1230,Cirrhosis of the liver,6386.975017,10
7_NonMS,3,2019,1120,Hypertensive heart disease,5807.613583,11
7_NonMS,3,2019,1610,Self-harm,4270.438602,12
7_NonMS,3,2019,660,Liver cancer,4193.365545,13
7_NonMS,3,2019,620,Mouth and oropharynx cancers,4051.291047,14
7_NonMS,3,2019,640,Stomach cancer,3861.976522,15
7_NonMS,3,2020,1130,Ischaemic heart disease,20310.94082,1
7_NonMS,3,2020,1140,Stroke,15861.91093,2
7_NonMS,3,2020,800,Diabetes mellitus,12840.89703,3
7_NonMS,3,2020,390,Lower respiratory infections,12098.60492,4
7_NonMS,3,2020,680,"Trachea, bronchus, lung cancers",11703.27715,5
7_NonMS,3,2020,950,Alzheimer disease and other dementias,11557.19768,6
7_NonMS,3,2020,1270,Kidney diseases,10566.82612,7
7_NonMS,3,2020,650,Colon and rectum cancers,9501.158922,8
7_NonMS,3,2020,1180,Chronic obstructive pulmonary disease,8065.111009,9
7_NonMS,3,2020,1230,Cirrhosis of the liver,6203.139032,10
7_NonMS,3,2020,1120,Hypertensive heart disease,5743.350108,11
7_NonMS,3,2020,660,Liver cancer,4290.198289,12
7_NonMS,3,2020,1610,Self-harm,4145.279457,13
7_NonMS,3,2020,620,Mouth and oropharynx cancers,3965.286092,14
7_NonMS,3,2020,640,Stomach cancer,3772.433239,15
7_NonMS,3,2021,1130,Ischaemic heart disease,21134.50589,1
7_NonMS,3,2021,1140,Stroke,16569.58467,2
7_NonMS,3,2021,800,Diabetes mellitus,13425.61865,3
7_NonMS,3,2021,950,Alzheimer disease and other dementias,12452.61893,4
7_NonMS,3,2021,680,"Trachea, bronchus, lung cancers",12266.92796,5
7_NonMS,3,2021,390,Lower respiratory infections,11845.96011,6
7_NonMS,3,2021,1270,Kidney diseases,11185.76094,7
7_NonMS,3,2021,650,Colon and rectum cancers,9941.903198,8
7_NonMS,3,2021,1180,Chronic obstructive pulmonary disease,8355.994983,9
7_NonMS,3,2021,395,COVID-19,6772.631246,10
7_NonMS,3,2021,1230,Cirrhosis of the liver,6387.544719,11
7_NonMS,3,2021,1120,Hypertensive heart disease,6243.70011,12
7_NonMS,3,2021,660,Liver cancer,4550.639644,13
7_NonMS,3,2021,1610,Self-harm,4198.665314,14
7_NonMS,3,2021,620,Mouth and oropharynx cancers,4069.679059,15
World,1,2000,1130,Ischaemic heart disease,3257040.162,1
World,1,2000,1140,Stroke,2690140.661,2
World,1,2000,1180,Chronic obstructive pulmonary disease,1596512.413,3
World,1,2000,30,Tuberculosis,1499368.304,4
World,1,2000,390,Lower respiratory infections,1486755.884,5
World,1,2000,110,Diarrhoeal diseases,1139186.46,6
World,1,2000,680,"Trachea, bronchus, lung cancers",881244.5118,7
World,1,2000,1530,Road injury,875276.8978,8
World,1,2000,100,HIV/AIDS,817031.0669,9
World,1,2000,500,Preterm birth complications,809284.3493,10
World,1,2000,1230,Cirrhosis of the liver,679452.9526,11
World,1,2000,510,Birth asphyxia and birth trauma,566243.4812,12
World,1,2000,640,Stomach cancer,527858.2334,13
World,1,2000,1610,Self-harm,500186.9255,14
World,1,2000,220,Malaria,438218.5815,15
World,1,2019,1130,Ischaemic heart disease,4744437.649,1
World,1,2019,1140,Stroke,3457541.547,2
World,1,2019,1180,Chronic obstructive pulmonary disease,1995242.998,3
World,1,2019,390,Lower respiratory infections,1386749.661,4
World,1,2019,680,"Trachea, bronchus, lung cancers",1201216.162,5
World,1,2019,1530,Road injury,906178.4196,6
World,1,2019,1230,Cirrhosis of the liver,863293.7014,7
World,1,2019,30,Tuberculosis,810277.362,8
World,1,2019,800,Diabetes mellitus,708168.7109,9
World,1,2019,1270,Kidney diseases,691467.3573,10
World,1,2019,110,Diarrhoeal diseases,646553.2815,11
World,1,2019,950,Alzheimer disease and other dementias,570643.1414,12
World,1,2019,640,Stomach cancer,557368.1147,13
World,1,2019,500,Preterm birth complications,541617.9357,14
World,1,2019,1120,Hypertensive heart disease,539837.6778,15
World,1,2020,1130,Ischaemic heart disease,4915451.529,1
World,1,2020,1140,Stroke,3558375.064,2
World,1,2020,395,COVID-19,2359181.341,3
World,1,2020,1180,Chronic obstructive pulmonary disease,2030226.926,4
World,1,2020,390,Lower respiratory infections,1313414.008,5
World,1,2020,680,"Trachea, bronchus, lung cancers",1209821.765,6
World,1,2020,1230,Cirrhosis of the liver,867124.2739,7
World,1,2020,1530,Road injury,843608.8282,8
World,1,2020,30,Tuberculosis,833056.7524,9
World,1,2020,800,Diabetes mellitus,764683.2367,10
World,1,2020,1270,Kidney diseases,722512.7775,11
World,1,2020,110,Diarrhoeal diseases,630002.4085,12
World,1,2020,950,Alzheimer disease and other dementias,597513.4693,13
World,1,2020,1120,Hypertensive heart disease,573952.5744,14
World,1,2020,640,Stomach cancer,559199.4576,15
World,1,2021,395,COVID-19,5210370.023,1
World,1,2021,1130,Ischaemic heart disease,4773326.202,2
World,1,2021,1140,Stroke,3450468.964,3
World,1,2021,1180,Chronic obstructive pulmonary disease,1916932.341,4
World,1,2021,390,Lower respiratory infections,1279929.936,5
World,1,2021,680,"Trachea, bronchus, lung cancers",1215636.527,6
World,1,2021,1530,Road injury,883246.7944,7
World,1,2021,1230,Cirrhosis of the liver,847216.4786,8
World,1,2021,30,Tuberculosis,836115.2498,9
World,1,2021,800,Diabetes mellitus,728020.9248,10
World,1,2021,1270,Kidney diseases,707315.7045,11
World,1,2021,950,Alzheimer disease and other dementias,587689.2371,12
World,1,2021,110,Diarrhoeal diseases,578124.9349,13
World,1,2021,1120,Hypertensive heart disease,559964.018,14
World,1,2021,640,Stomach cancer,557618.0977,15
World,2,2000,1130,Ischaemic heart disease,3114491.769,1
World,2,2000,1140,Stroke,2974596.383,2
World,2,2000,390,Lower respiratory infections,1356553.261,3
World,2,2000,1180,Chronic obstructive pulmonary disease,1298536.331,4
World,2,2000,110,Diarrhoeal diseases,1154547.653,5
World,2,2000,30,Tuberculosis,1023948.377,6
World,2,2000,100,HIV/AIDS,810684.8189,7
World,2,2000,500,Preterm birth complications,672956.5369,8
World,2,2000,510,Birth asphyxia and birth trauma,468795.8834,9
World,2,2000,800,Diabetes mellitus,457993.5293,10
World,2,2000,1120,Hypertensive heart disease,451291.1051,11
World,2,2000,950,Alzheimer disease and other dementias,429502.6202,12
World,2,2000,700,Breast cancer,426052.7503,13
World,2,2000,220,Malaria,413626.1837,14
World,2,2000,420,Maternal conditions,407125.5101,15
World,2,2019,1130,Ischaemic heart disease,4024231.635,1
World,2,2019,1140,Stroke,3361754.26,2
World,2,2019,1180,Chronic obstructive pulmonary disease,1552402.131,3
World,2,2019,390,Lower respiratory infections,1250605.031,4
World,2,2019,950,Alzheimer disease and other dementias,1164531.874,5
World,2,2019,800,Diabetes mellitus,809824.8393,6
World,2,2019,1120,Hypertensive heart disease,758217.8191,7
World,2,2019,110,Diarrhoeal diseases,687382.4051,8
World,2,2019,700,Breast cancer,647960.4577,9
World,2,2019,1270,Kidney diseases,636085.964,10
World,2,2019,680,"Trachea, bronchus, lung cancers",595890.7951,11
World,2,2019,30,Tuberculosis,513310.0405,12
World,2,2019,1230,Cirrhosis of the liver,446787.4423,13
World,2,2019,500,Preterm birth complications,437888.4757,14
World,2,2019,650,Colon and rectum cancers,406463.0279,15
World,2,2020,1130,Ischaemic heart disease,4049172.025,1
World,2,2020,1140,Stroke,3358506.945,2
World,2,2020,395,COVID-19,1693398.644,3
World,2,2020,1180,Chronic obstructive pulmonary disease,1526346.971,4
World,2,2020,950,Alzheimer disease and other dementias,1208870.294,5
World,2,2020,390,Lower respiratory infections,1146739.987,6
World,2,2020,800,Diabetes mellitus,847635.5822,7
World,2,2020,1120,Hypertensive heart disease,788355.515,8
World,2,2020,110,Diarrhoeal diseases,665670.629,9
World,2,2020,1270,Kidney diseases,655340.4709,10
World,2,2020,700,Breast cancer,644111.8529,11
World,2,2020,680,"Trachea, bronchus, lung cancers",601411.1248,12
World,2,2020,30,Tuberculosis,537924.3736,13
World,2,2020,1230,Cirrhosis of the liver,444815.0144,14
World,2,2020,500,Preterm birth complications,423328.4788,15
World,2,2021,1130,Ischaemic heart disease,4299063.292,1
World,2,2021,395,COVID-19,3563833.356,2
World,2,2021,1140,Stroke,3530417.017,3
World,2,2021,1180,Chronic obstructive pulmonary disease,1633775.056,4
World,2,2021,950,Alzheimer disease and other dementias,1259267.593,5
World,2,2021,390,Lower respiratory infections,1188696.472,6
World,2,2021,800,Diabetes mellitus,895335.0854,7
World,2,2021,1120,Hypertensive heart disease,827793.1254,8
World,2,2021,1270,Kidney diseases,697802.0417,9
World,2,2021,700,Breast cancer,693419.1884,10
World,2,2021,110,Diarrhoeal diseases,674391.3626,11
World,2,2021,680,"Trachea, bronchus, lung cancers",637691.399,12
World,2,2021,30,Tuberculosis,558199.8768,13
World,2,2021,1230,Cirrhosis of the liver,468982.3379,14
World,2,2021,650,Colon and rectum cancers,427683.1821,15
World,3,2000,1130,Ischaemic heart disease,6371531.931,1
World,3,2000,1140,Stroke,5664737.044,2
World,3,2000,1180,Chronic obstructive pulmonary disease,2895048.744,3
World,3,2000,390,Lower respiratory infections,2843309.145,4
World,3,2000,30,Tuberculosis,2523316.681,5
World,3,2000,110,Diarrhoeal diseases,2293734.113,6
World,3,2000,100,HIV/AIDS,1627715.886,7
World,3,2000,500,Preterm birth complications,1482240.886,8
World,3,2000,680,"Trachea, bronchus, lung cancers",1237991.249,9
World,3,2000,1530,Road injury,1181176.719,10
World,3,2000,1230,Cirrhosis of the liver,1052065.493,11
World,3,2000,510,Birth asphyxia and birth trauma,1035039.365,12
World,3,2000,220,Malaria,851844.7652,13
World,3,2000,800,Diabetes mellitus,831836.2565,14
World,3,2000,640,Stomach cancer,821757.1767,15
World,3,2019,1130,Ischaemic heart disease,8768669.284,1
World,3,2019,1140,Stroke,6819295.807,2
World,3,2019,1180,Chronic obstructive pulmonary disease,3547645.129,3
World,3,2019,390,Lower respiratory infections,2637354.692,4
World,3,2019,680,"Trachea, bronchus, lung cancers",1797106.958,5
World,3,2019,950,Alzheimer disease and other dementias,1735175.015,6
World,3,2019,800,Diabetes mellitus,1517993.55,7
World,3,2019,110,Diarrhoeal diseases,1333935.687,8
World,3,2019,1270,Kidney diseases,1327553.321,9
World,3,2019,30,Tuberculosis,1323587.403,10
World,3,2019,1230,Cirrhosis of the liver,1310081.144,11
World,3,2019,1120,Hypertensive heart disease,1298055.497,12
World,3,2019,1530,Road injury,1191454.712,13
World,3,2019,500,Preterm birth complications,979506.4114,14
World,3,2019,650,Colon and rectum cancers,922632.7114,15
World,3,2020,1130,Ischaemic heart disease,8964623.553,1
World,3,2020,1140,Stroke,6916882.009,2
World,3,2020,395,COVID-19,4052579.985,3
World,3,2020,1180,Chronic obstructive pulmonary disease,3556573.896,4
World,3,2020,390,Lower respiratory infections,2460153.995,5
World,3,2020,680,"Trachea, bronchus, lung cancers",1811232.889,6
World,3,2020,950,Alzheimer disease and other dementias,1806383.763,7
World,3,2020,800,Diabetes mellitus,1612318.819,8
World,3,2020,1270,Kidney diseases,1377853.248,9
World,3,2020,30,Tuberculosis,1370981.126,10
World,3,2020,1120,Hypertensive heart disease,1362308.089,11
World,3,2020,1230,Cirrhosis of the liver,1311939.288,12
World,3,2020,110,Diarrhoeal diseases,1295673.038,13
World,3,2020,1530,Road injury,1113665.471,14
World,3,2020,500,Preterm birth complications,948626.1929,15
World,3,2021,1130,Ischaemic heart disease,9072389.494,1
World,3,2021,395,COVID-19,8774203.379,2
World,3,2021,1140,Stroke,6980885.981,3
World,3,2021,1180,Chronic obstructive pulmonary disease,3550707.397,4
World,3,2021,390,Lower respiratory infections,2468626.408,5
World,3,2021,680,"Trachea, bronchus, lung cancers",1853327.927,6
World,3,2021,950,Alzheimer disease and other dementias,1846956.831,7
World,3,2021,800,Diabetes mellitus,1623356.01,8
World,3,2021,1270,Kidney diseases,1405117.746,9
World,3,2021,30,Tuberculosis,1394315.127,10
World,3,2021,1120,Hypertensive heart disease,1387757.143,11
World,3,2021,1230,Cirrhosis of the liver,1316198.816,12
World,3,2021,110,Diarrhoeal diseases,1252516.297,13
World,3,2021,1530,Road injury,1176393.251,14
World,3,2021,650,Colon and rectum cancers,954845.7758,15
